2329.622831,2313.892856,1837.936561,3330.631951,2641.773032,1818.940939,1730.197972,1820.00869,1106.151357
2343.414793,2323.752114,1843.55179,3345.785274,2653.922882,1831.371186,1738.240883,1826.72871,1122.462216
2356.571959,2333.146741,1848.828456,3360.26611,2665.558348,1843.329349,1745.996907,1833.237725,1138.333514
2369.099748,2342.0701,1853.776967,3374.0787,2676.671807,1854.807261,1753.462283,1839.534553,1153.726234
2381.003938,2350.518554,1858.407577,3387.228064,2687.25897,1865.796856,1760.633194,1845.618015,1168.604634
2392.290174,2358.49802,1862.730512,3399.719336,2697.32614,1876.289996,1767.50582,1851.486929,1182.938402
2402.964147,2366.016306,1866.756,3411.55752,2706.881724,1886.279471,1774.076341,1857.140115,1196.697888
2413.031456,2373.081221,1870.494285,3422.747734,2715.934128,1895.761518,1780.340938,1862.576392,1209.853532
2422.499129,2379.700575,1873.955623,3433.294927,2724.491759,1904.733914,1786.295792,1867.79458,1222.380732
2431.375497,2385.882176,1877.150272,3443.20419,2732.563022,1913.194345,1791.937084,1872.793499,1234.260574
2439.669315,2391.633833,1880.088488,3452.482823,2740.156324,1921.140427,1797.261444,1877.571967,1245.474415
2447.389215,2396.963362,1882.78053,3461.139356,2747.280076,1928.571579,1802.27075,1882.128805,1256.004079
2454.543877,2401.878816,1885.236659,3469.182907,2753.942957,1935.490038,1806.97026,1886.462832,1265.837402
2461.141892,2406.38857,1887.467132,3476.622426,2760.154,1941.898563,1811.365289,1890.572866,1274.966965
2467.192439,2410.501023,1889.48219,3483.466866,2765.922265,1947.799859,1815.461152,1894.457728,1283.385332
2472.705459,2414.224574,1891.292065,3489.725223,2771.256814,1953.196794,1819.263165,1898.116238,1291.086015
2477.691234,2417.567622,1892.906995,3495.406294,2776.166707,1958.09435,1822.776644,1901.547214,1298.068592
2482.159977,2420.538565,1894.337508,3500.519742,2780.661003,1962.499251,1826.006904,1904.749476,1304.335914
2486.12192,2423.145802,1895.594565,3505.076428,2784.748764,1966.418232,1828.959259,1907.721843,1309.890704
2489.587268,2425.397733,1896.689165,3509.087833,2788.439049,1969.85799,1831.639026,1910.463135,1314.737018
2492.566344,2427.302755,1897.631809,3512.565498,2791.740919,1972.825761,1834.05152,1912.972172,1318.884134
2495.0697,2428.869268,1898.430298,3515.520871,2794.663433,1975.330462,1836.202056,1915.247772,1322.343181
2497.108015,2430.10567,1899.09151,3517.965448,2797.215653,1977.381729,1838.09595,1917.288756,1325.125186
2498.691958,2431.02036,1899.622325,3519.910681,2799.406639,1978.989137,1839.738516,1919.093943,1327.242631
2499.8322,2431.621737,1900.029622,3521.368062,2801.245451,1980.162258,1841.13507,1920.662151,1328.711829
2500.539405,2431.9182,1900.320279,3522.349509,2802.741149,1980.911241,1842.290928,1921.992202,1329.549895
2500.824225,2431.918148,1900.501174,3522.867056,2803.902793,1981.247104,1843.211405,1923.082913,1329.77395
